Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
HealthyFish,305.25407709787044,9.771159685495384,0.28943345106856727,0.00031671549197199804,3303966725941.469,0.00031671549197199804
FungalDiseasesSaprolegniasis,55.5205815520119,3.5864183876611233,0.4981355752280061,0.002285964299606079,487189547447.347,0.002285964299606079
BacterialDiseasesAeromoniasis,38.10825221650444,4.10750821501643,0.37151211376133886,0.0006900276681079124,1609514817188.943,0.0006900276681079124
BacterialRedDisease,266.95721991443986,10.555211110422222,0.25484453963759757,0.0019362267008990587,1098296564706.1437,0.0019362267008990587
FungalDiseasesSaprolegniasis,83.88730921595044,4.704337509300408,0.472546694246031,0.061270393158257934,37878615271.96436,0.061270393158257934
HealthyFish,153.70821854451123,4.439059703593477,0.7165193324367284,0.3949801711598729,7100148036.460425,0.3949801711598729
BacterialGillDisease,141.10738421476844,6.112654225308451,0.42855324516422294,0.0059472722330651435,130020107494.14426,0.0059472722330651435
FungalDiseasesSaprolegniasis,81.5470890941782,5.662533325066651,0.3196590093392381,0.0004454329697300972,1825583247986.9692,0.0004454329697300972
BacterialGillDisease,59.24882865128998,5.017977437712402,0.3223889306926351,0.00038986306282777413,2368341941190.733,0.00038986306282777413
BacterialRedDisease,144.83656767313533,5.185380370760742,0.5175925290350968,0.010529799843157253,39247296721.80324,0.010529799843157253
BacterialRedDisease,85.00967201934404,3.3593527187054377,0.6371669000201572,0.05174061225424205,44055819772.19703,0.05174061225424205
BacterialGillDisease,199.28272056544114,8.225370450740904,0.3332106913739135,0.0016086550866139119,1363225995169.741,0.0016086550866139119
HealthyFish,114.22204347563795,6.771903718152386,0.27853159971308517,0.0004261489357418457,1359758525383.6736,0.0004261489357418457
HealthyFish,1087.4973556677187,16.33590058114983,0.4959186516802733,0.0632565738096821,32358326390.08729,0.0632565738096821
BacterialGillDisease,108.93796376359869,5.388284502000845,0.43938187418614083,0.02510208236401356,80333300028.34175,0.02510208236401356
FungalDiseasesSaprolegniasis,91.34968069936141,4.554095108190216,0.4331422533214624,0.002140597622381927,408222367901.7539,0.002140597622381927
BacterialDiseasesAeromoniasis,92.67542935085872,5.37231074462149,0.4463208055081166,0.015061586450285552,175980073495.20193,0.015061586450285552
BacterialRedDisease,175.02560605121215,6.608593217186435,0.5043100428032115,0.05723128080889431,60387023138.16529,0.05723128080889431
FungalDiseasesSaprolegniasis,18.10695021390043,1.7794655589311181,0.6637044352664653,0.012165928107663766,145650380264.952,0.012165928107663766
FungalDiseasesSaprolegniasis,64.61547523095047,5.146940293880588,0.31976657653871715,0.000498580326319311,3677978821181.684,0.000498580326319311
ParasiticDiseases,192.50939301878606,8.991257982515965,0.25820925274969236,0.0003318961315831988,3758549085612.3203,0.0003318961315831988
HealthyFish,216.34862957228177,9.144020591606507,0.26680829338609935,0.0002730231505142961,2790623469244.867,0.0002730231505142961
BacterialGillDisease,128.07911215822432,7.042718085436172,0.32020055063763236,0.0009540192680732562,1102493884946.16,0.0009540192680732562
FungalDiseasesSaprolegniasis,130.08872217744437,4.672639345278691,0.5045143265765778,0.0091650744402611,383159771895.96796,0.0091650744402611
HealthyFish,195.65249653119906,6.431800357940035,0.4002808558844063,0.0014627116248111787,384047904102.30347,0.0014627116248111787
FungalDiseasesSaprolegniasis,247.17800235600473,6.408828817657637,0.4630266841972711,0.014722605798364301,103942957869.79688,0.014722605798364301
FungalDiseasesSaprolegniasis,107.84574369148739,4.317936635873272,0.5991723377330813,0.005415867859449774,68411631452.675385,0.005415867859449774
BacterialGillDisease,114.01525203050409,6.335916671833344,0.3269497562226357,0.00045691888767372305,3622847153381.6978,0.00045691888767372305
ParasiticDiseases,60.88368776737554,4.214210428420857,0.4327566356624331,0.003239148024579142,157084846981.2975,0.003239148024579142
BacterialDiseasesAeromoniasis,323.988591977184,7.0916981833963675,0.6063172316709162,0.19324177045030885,15555033326.993887,0.19324177045030885
HealthyFish,86.08680017360037,3.055118110236221,0.7517571933227494,0.3682488273898365,8124036357.875073,0.3682488273898365
BacterialDiseasesAeromoniasis,184.89658379316762,8.441502883005766,0.29277699222779063,0.0005208294873158659,2294274873972.973,0.0005208294873158659
BacterialRedDisease,124.33870667741337,6.217434434868871,0.36490339784088044,0.001508733750928969,1237969987909.8782,0.001508733750928969
HealthyFish,224.4190713668081,6.31711878380824,0.5543484413989218,0.06825606300557112,38351619723.36005,0.06825606300557112
BacterialRedDisease,98.29220658441317,5.495256990513981,0.3916613252358967,0.0025294582178227534,422623532346.91125,0.0025294582178227534
FungalDiseasesSaprolegniasis,85.40238080476162,3.4425568851137704,0.6154862043939658,0.007090935999715636,32650393711.197792,0.007090935999715636
BacterialRedDisease,87.64560729121459,5.931551863103727,0.3274970895294207,0.0009757917711631814,2143317668401.0527,0.0009757917711631814
HealthyFish,282.90805381610767,7.427490854981711,0.49467803467218263,0.024188524414000902,86054688179.48108,0.024188524414000902
BacterialRedDisease,375.5666191332383,11.28774257548515,0.23359511436051386,0.0003277907231615815,4734745682404.259,0.0003277907231615815
BacterialDiseasesAeromoniasis,143.3631884815701,4.422610549176537,0.6212260804239251,0.1498597384249061,20520542738.252266,0.1498597384249061
BacterialGillDisease,55.790253580507176,4.1651063302126605,0.4431088529171444,0.0021583031572039954,703736232935.9889,0.0021583031572039954
BacterialDiseasesAeromoniasis,1074.3015544249834,23.4398841722134,0.14882462059778956,0.0023473284847137987,430922142917.3523,0.0023473284847137987
FungalDiseasesSaprolegniasis,89.66668733337468,5.200198400396801,0.40069729080698935,0.0009741234684899774,1605258019333.8125,0.0009741234684899774
ParasiticDiseases,179.12418624837252,8.263376526753055,0.31755757394359074,0.002146279077107723,502921262363.8065,0.002146279077107723
FungalDiseasesSaprolegniasis,87.29451627822797,6.065575418769732,0.29251511729436575,0.0002692374244548144,5234290474287.18,0.0002692374244548144
ParasiticDiseases,51.98883997767996,3.460970921941844,0.4605051780988736,0.0025542136768444907,395780480460.9234,0.0025542136768444907
FungalDiseasesSaprolegniasis,164.02579205158412,6.811581623163247,0.3862800440936121,0.0013902073808239623,1303636738186.5493,0.0013902073808239623
BacterialGillDisease,100.00977296949468,5.372639707213095,0.35081212522074695,0.0004131783152458045,3821870409334.741,0.0004131783152458045
BacterialRedDisease,571.5451670903342,15.805691611383224,0.2466698889113433,0.002289430209711682,1248559835357.6895,0.002289430209711682
FungalDiseasesSaprolegniasis,84.27999255998513,3.660239320478641,0.5839133625771864,0.004411119120458837,115315714568.85622,0.004411119120458837
BacterialRedDisease,238.55446710893426,6.309690619381239,0.5899240501877095,0.10144673708654259,38518268966.64799,0.10144673708654259
HealthyFish,115.05983011966023,3.8017236034472073,0.6845794876059941,0.10627192201126297,23930593106.89989,0.10627192201126297
FungalDiseasesSaprolegniasis,94.6220472440945,2.7844875689751385,0.6663713914794698,0.062099956923579294,61753005980.548965,0.062099956923579294
ParasiticDiseases,300.64281728563464,4.985553971107943,0.5754878628378632,0.04675396330766622,50764869070.86459,0.04675396330766622
BacterialGillDisease,113.28476656953315,6.847789695579392,0.27682160650286947,0.0003473260093026479,4426903328970.408,0.0003473260093026479
FungalDiseasesSaprolegniasis,37.72201331215186,2.2565907217116776,0.6733432410450968,0.0641479962420672,1653596307.2172403,0.0641479962420672
BacterialGillDisease,93.1588208087836,5.64827364314585,0.4046437317981904,0.0014894527126464194,738911071011.3411,0.0014894527126464194
ParasiticDiseases,111.78702957405918,6.918531837063676,0.2715479894264473,0.0004004195496765971,2527972587070.007,0.0004004195496765971
ParasiticDiseases,141.30665261330526,6.784115568231137,0.3768582326734413,0.0013802513810000031,676097764361.9761,0.0013802513810000031
HealthyFish,311.6202014920871,9.979830682298054,0.3496042005582944,0.004179226039654018,564779468226.8611,0.004179226039654018
BacterialDiseasesAeromoniasis,159.8739537479075,6.208010416020833,0.4344543885464407,0.00365182613928995,339269405343.8607,0.00365182613928995
BacterialDiseasesAeromoniasis,116.2733585467171,5.8600657201314394,0.36989965085084264,0.004117982195912311,447588403415.4261,0.004117982195912311
BacterialDiseasesAeromoniasis,199.87909975819952,6.587141174282349,0.4662909181172745,0.011989772259041076,198147861590.0415,0.011989772259041076
BacterialDiseasesAeromoniasis,199.53425506851016,8.263624527249055,0.42758439587479236,0.055571780930901434,41642073511.01564,0.055571780930901434
BacterialDiseasesAeromoniasis,149.4751069502139,7.532519065038132,0.32879988612433275,0.001069585746338707,1700123301508.3086,0.001069585746338707
FungalDiseasesSaprolegniasis,92.94419988839978,6.101866203732408,0.33810496607228724,0.0005668346633363861,2078703028859.0076,0.0005668346633363861
BacterialRedDisease,101.75893341913168,6.652898711013695,0.30522807421174186,0.00042900137236047246,3407837870948.92,0.00042900137236047246
ParasiticDiseases,112.85770971541943,6.042036084072169,0.35687631536807546,0.0008930762483014208,651388235810.4856,0.0008930762483014208
BacterialDiseasesAeromoniasis,101.94944599730539,5.951899294174425,0.37437614820351306,0.0006970624800980223,2777360365651.8354,0.0006970624800980223
FungalDiseasesSaprolegniasis,66.92727385454772,3.6816913633827273,0.4659190469073885,0.001389661530640564,1737885455131.399,0.001389661530640564
FungalDiseasesSaprolegniasis,33.61727323454647,3.0028520057040122,0.5104950555062127,0.0019285232940854625,354310050300.5984,0.0019285232940854625
HealthyFish,67.24372096764462,3.11172555249452,0.6884973519530737,0.05755012918474768,43880590588.76191,0.05755012918474768
HealthyFish,100.94860141969474,4.433047115365279,0.5864971375136584,0.06895812473062464,43669393196.55694,0.06895812473062464
BacterialRedDisease,72.14346828693658,4.699113398226796,0.38747209546617867,0.00162768296272534,1670338028542.046,0.00162768296272534
FungalDiseasesSaprolegniasis,87.15419430838863,5.3246946493893,0.3622086983815997,0.0009561719166838421,670684002554.017,0.0009561719166838421
ParasiticDiseases,189.37578275156554,6.8660177320354645,0.4581172678823927,0.036373722570744796,81241464762.9257,0.036373722570744796
BacterialGillDisease,115.54485708971418,7.313472626945255,0.27776693997441065,0.0008226769507045121,2160629815360.046,0.0008226769507045121
BacterialDiseasesAeromoniasis,75.4760989521979,5.584103168206337,0.33163191855170865,0.0007924937419717981,1437227153078.052,0.0007924937419717981
HealthyFish,99.11042222084444,6.321656643313288,0.29574465365008995,0.00039343112972294524,3968940603306.279,0.00039343112972294524
BacterialRedDisease,81.78374356748715,4.690929381858765,0.5570668565967675,0.005216701734786073,102094129116.96378,0.005216701734786073
BacterialGillDisease,252.20869241738487,9.185318370636741,0.315885485032444,0.0022928513833963622,840292522176.6875,0.0022928513833963622
BacterialGillDisease,75.59321718643437,4.717775435550872,0.48662515685206653,0.07451468123842687,26900267378.42254,0.07451468123842687
ParasiticDiseases,121.25419775181483,6.760642683343724,0.34294817684111195,0.001072118671411158,1249838623865.9846,0.001072118671411158
ParasiticDiseases,142.44144088288178,7.468038936077873,0.30380153329513304,0.0013068691274712822,753061739205.6431,0.0013068691274712822
HealthyFish,290.6892356572623,7.140642281163908,0.6593847324792044,0.286155241001636,11541031192.542978,0.286155241001636
HealthyFish,726.0488246294918,9.567616481328802,0.4625543602829956,0.002376482052966779,139707939471.09512,0.002376482052966779
FungalDiseasesSaprolegniasis,92.87872775745552,5.8903217806435615,0.3482157660509239,0.0014967557990172092,426871425096.9608,0.0014967557990172092
BacterialGillDisease,53.662285324570654,4.447826895653791,0.41718491422453374,0.006387411993622426,398050100555.66626,0.006387411993622426
BacterialGillDisease,64.72403744807491,5.6291152582305175,0.2899451252769697,0.00045997872391305574,2638987881948.9717,0.00045997872391305574
BacterialGillDisease,152.8221216442433,6.745861491722984,0.326658037696764,0.0026427413509548326,557334344942.7509,0.0026427413509548326
HealthyFish,41.635966940819245,3.504051961632046,0.42213012691424456,0.001060022302115779,791991618549.6401,0.001060022302115779
HealthyFish,206.00643487703354,10.208932413682158,0.1955959994254058,0.0002742564836142128,4775203549008.758,0.0002742564836142128
ParasiticDiseases,220.13237026474056,7.130448260896523,0.5430730385250736,0.09352093091934963,33191564365.751537,0.09352093091934963
BacterialDiseasesAeromoniasis,159.75757951515902,6.660921321842644,0.4231773598721723,0.019891707090748792,111326511875.81825,0.019891707090748792
HealthyFish,234.5237788815379,7.991534114902773,0.3118458598866794,0.0007113739965151529,1294941120297.723,0.0007113739965151529
BacterialRedDisease,253.97941595883194,10.92008184016368,0.22316933143281037,0.0005050690242740769,5037454145234.206,0.0005050690242740769
BacterialGillDisease,390.45433690867384,11.468410936821874,0.3005556870664567,0.0041172364569293605,494392565935.47534,0.0041172364569293605
FungalDiseasesSaprolegniasis,52.85008370016741,4.598487196974394,0.40099621772007654,0.002549777683100533,818167928119.3398,0.002549777683100533
FungalDiseasesSaprolegniasis,51.447826895653805,3.4147188294376596,0.5004869950338717,0.0027521343405263535,253651332445.6786,0.0027521343405263535
BacterialGillDisease,144.43369086738173,6.452042904085809,0.39748174940784187,0.000701244504975215,2495010344899.0903,0.000701244504975215
BacterialRedDisease,99.21681443362887,5.535495070990142,0.35488056279674784,0.0006763814135229487,2317228886604.722,0.0006763814135229487
BacterialRedDisease,131.07743815487632,7.250294500589002,0.30044398616264967,0.0007323733414904364,2438156248476.816,0.0007323733414904364
BacterialDiseasesAeromoniasis,159.15103230206464,7.25246450492901,0.4667046810564403,0.020450234836857553,29705083351.904648,0.020450234836857553
BacterialDiseasesAeromoniasis,96.87426374852748,6.563643127286255,0.2995542111439748,0.0006509878479487881,1324904169065.1487,0.0006509878479487881
BacterialDiseasesAeromoniasis,135.79236158472318,5.857585715171432,0.496640231585959,0.04841729951300438,61571846602.76708,0.04841729951300438
ParasiticDiseases,56.99032798065596,4.4092628185256375,0.4071091360053529,0.0010807103268369845,872686432020.888,0.0010807103268369845
ParasiticDiseases,162.84816169632342,5.70264740529481,0.5479327567554636,0.06659689368730837,6624270078.85634,0.06659689368730837
FungalDiseasesSaprolegniasis,125.75361150722301,6.516089032178065,0.3012574304891387,0.0004534438977737774,2252232166471.397,0.0004534438977737774
BacterialDiseasesAeromoniasis,235.87069918960765,9.166200808381427,0.3298816635396513,0.003927166721237747,703623320331.4348,0.003927166721237747
BacterialRedDisease,271.0639221278443,10.56234112468225,0.2624509513399768,0.000497742330967333,4256199995492.727,0.000497742330967333
BacterialGillDisease,148.85305970611944,6.286626573253148,0.49679636115811543,0.11920850216553185,22435281762.811844,0.11920850216553185
FungalDiseasesSaprolegniasis,82.36747473494948,5.1894723789447585,0.39227983892950935,0.0017830119360406124,365434180626.92755,0.0017830119360406124
BacterialGillDisease,114.0517701035402,6.197222394444789,0.3608794871557057,0.002892932935720172,510695209704.4915,0.002892932935720172
FungalDiseasesSaprolegniasis,49.63240126480253,3.595449190898382,0.49461115784733994,0.0022049695038691957,739421014371.871,0.0022049695038691957
HealthyFish,52.13153290836333,4.587283074262502,0.35142686468153383,0.0005395185317722142,1684985253116.0242,0.0005395185317722142
HealthyFish,60.578213156426315,3.929691859383719,0.5114537225953529,0.0022892687610658875,609304159238.9534,0.0022892687610658875
ParasiticDiseases,167.00031000062,8.51249302498605,0.25680370054005386,0.00027212938051643354,3669278611956.7007,0.00027212938051643354
ParasiticDiseases,113.38836877673756,7.521545043090088,0.2610458713366395,0.0005395344661357065,1568025784747.6978,0.0005395344661357065
BacterialRedDisease,165.01184202368404,7.004154008308017,0.35547171646396997,0.0008366230384888076,1694415387489.5757,0.0008366230384888076
ParasiticDiseases,127.70773141546283,6.02765205530411,0.4031299001748698,0.0016572434409671353,274402139761.25253,0.0016572434409671353
HealthyFish,90.02569929015263,3.745098433509622,0.6964877889450566,0.3238146304863612,10889198229.255798,0.3238146304863612
BacterialDiseasesAeromoniasis,231.83321966643936,7.19213838427677,0.4577498551660464,0.06347280857498042,42587941846.73343,0.06347280857498042
HealthyFish,76.00400168915522,4.4452331637475115,0.5497542152425628,0.008216197013334606,258000200319.44843,0.008216197013334606
BacterialGillDisease,291.6732593465187,9.730423460846923,0.35333201730883423,0.005927498617970763,360190548982.725,0.005927498617970763
ParasiticDiseases,102.65730257998352,5.832270908323111,0.32100195861201314,0.00048067115493134006,2164417449904.2764,0.00048067115493134006
ParasiticDiseases,106.5775311550623,5.181164362328725,0.3819929930801068,0.00718641365362587,217191093190.01587,0.00718641365362587
BacterialDiseasesAeromoniasis,83.57114514229029,4.288114576229153,0.5640107443711846,0.1049821395321382,24451087565.536568,0.1049821395321382
ParasiticDiseases,105.32587265174533,6.613863227726457,0.2876133999132137,0.0003410448881781886,4713157518058.926,0.0003410448881781886
FungalDiseasesSaprolegniasis,105.22388244776491,5.76489552979106,0.3556204838842157,0.0012040417161620486,683519395175.8381,0.0012040417161620486
ParasiticDiseases,169.49314898629797,8.744063488126976,0.24237719354615386,0.0003332722890878232,4321334300097.3164,0.0003332722890878232
BacterialRedDisease,118.7850952160711,5.5781133744897335,0.508617104930011,0.0029877971503859757,245046619415.31528,0.0029877971503859757
FungalDiseasesSaprolegniasis,52.488188976377955,4.540889081778165,0.36695824572517893,0.001040171340681202,634503513216.0464,0.001040171340681202
BacterialDiseasesAeromoniasis,79.3231446462893,4.355446710893422,0.5054047419012712,0.004541177536691982,370453595550.1248,0.004541177536691982
HealthyFish,271.57976231172955,8.387017635584868,0.535439986672278,0.19091142313646875,7698602151.507482,0.19091142313646875
BacterialDiseasesAeromoniasis,173.98347040962014,5.364354803032436,0.523977837084594,0.022183562544778667,110577194571.08888,0.022183562544778667
BacterialGillDisease,149.95845991691985,7.338706677413355,0.3854729116247667,0.004874753502994513,423555599563.7513,0.004874753502994513
HealthyFish,142.37286090611113,4.323433006897384,0.6311947415931685,0.01981440568168237,158415935627.72723,0.01981440568168237
ParasiticDiseases,105.65620931241862,5.496744993489988,0.3312451452641791,0.0015237484749878048,1198718757550.4023,0.0015237484749878048
ParasiticDiseases,159.11048422096846,7.049972099944201,0.39108604333217334,0.023177779011023338,21555631090.19197,0.023177779011023338
FungalDiseasesSaprolegniasis,223.81852563705132,8.416330832661666,0.3917790290962,0.028419401497492315,55391094639.91696,0.028419401497492315
ParasiticDiseases,94.10366420732842,6.732469464938931,0.28611890641932713,0.0004521061804229133,2099964366803.0046,0.0004521061804229133
BacterialGillDisease,62.267468534937066,4.395188790377581,0.46669282199757656,0.006078084076311992,226854558861.72308,0.006078084076311992
BacterialGillDisease,131.82906565813133,6.4326988653977315,0.37974967538683907,0.004302756327008098,512599515669.8064,0.004302756327008098
BacterialGillDisease,110.80953561907124,6.154070308140617,0.36303493598793146,0.0008801142284533934,1311527879095.4543,0.0008801142284533934
BacterialRedDisease,230.3924470630819,8.65402481449456,0.3042351704633262,0.0007563182721621474,2437589161488.614,0.0007563182721621474
BacterialGillDisease,83.03534007068016,6.035526071052144,0.2943335098493203,0.000347164560656854,3150619819520.313,0.000347164560656854
BacterialDiseasesAeromoniasis,128.22710645421293,7.509517019034039,0.26341365787720517,0.00031232240528837184,5451900675371.952,0.00031232240528837184
BacterialGillDisease,97.93545787091576,5.704197408394817,0.39277242566434145,0.0008487855031386174,956853352659.9434,0.0008487855031386174
BacterialDiseasesAeromoniasis,173.1722363444727,6.922747845495691,0.3878903301817701,0.0027836322025176757,417807768975.867,0.0027836322025176757
BacterialRedDisease,56.21892243784488,4.475230950461901,0.36415481517096554,0.000734741254962081,1887079635702.2654,0.000734741254962081
HealthyFish,155.28428080194655,5.053711114239175,0.6740343848533231,0.3435222234560182,9200482907.272749,0.3435222234560182
HealthyFish,105.20891230469141,5.497074141848819,0.4037277240224529,0.004535280813798275,80134438286.58392,0.004535280813798275
BacterialDiseasesAeromoniasis,89.29896459792921,5.155868311736624,0.42091230270503655,0.003927142208553127,678098605231.0662,0.003927142208553127
BacterialGillDisease,322.4442928885858,10.890941781883566,0.2634115964354689,0.001710998151985764,1049241094212.6837,0.001710998151985764
HealthyFish,175.4067847734722,9.484928311448048,0.20376775350002485,0.00016384041707951362,6201094282348.058,0.00016384041707951362
HealthyFish,161.303444670112,4.283355788372981,0.7376457405191534,0.24692121107175286,14088720029.656864,0.24692121107175286
FungalDiseasesSaprolegniasis,84.46661293322589,4.338148676297353,0.5207355621278985,0.011414207836785688,76651012046.45009,0.011414207836785688
FungalDiseasesSaprolegniasis,25.971525669126667,2.1553218443966298,0.6464434899110483,0.005265116391518901,72937858832.16103,0.005265116391518901
BacterialDiseasesAeromoniasis,115.00750201500405,5.798747597495196,0.4121925089943831,0.011966362205400956,155624382533.02374,0.011966362205400956
BacterialGillDisease,96.20627441254884,5.991505983011966,0.3189636199184309,0.00039355413821497864,4076348566839.2964,0.00039355413821497864
HealthyFish,25.767540067164024,2.122222445655453,0.6961373565158014,0.2515207711848612,687177615.5885652,0.2515207711848612
FungalDiseasesSaprolegniasis,54.116560233120474,4.158472316944634,0.4713801962060223,0.0031032005767898953,170947709456.55133,0.0031032005767898953
ParasiticDiseases,224.45241490482982,7.609957219914441,0.41470697767864445,0.002570619934469456,504791532812.5648,0.002570619934469456
HealthyFish,122.59814192925657,4.926280439984717,0.5389934439725441,0.03837453626741154,62821713204.227905,0.03837453626741154
BacterialGillDisease,117.07378014756029,6.296050592101185,0.37404115701428103,0.0007234014096027448,1212312318715.4478,0.0007234014096027448
BacterialDiseasesAeromoniasis,135.21569843139687,7.56004712009424,0.2779463553024112,0.0005032392729550788,4333282766747.705,0.0005032392729550788
FungalDiseasesSaprolegniasis,29.250666501333,3.616591233182467,0.37318263602550844,0.0008133129292484638,1409664815212.3528,0.0008133129292484638
HealthyFish,166.83669167338337,7.769049538099076,0.27400672424004063,0.0016131218324808775,1471990732393.54,0.0016131218324808775
HealthyFish,43.446379376219106,3.4524522914194935,0.48847869142491684,0.0029712591644448644,650467638061.2621,0.0029712591644448644
ParasiticDiseases,612.7595771941063,16.69231262011531,0.16406915207641784,0.00016925203993399329,4901443334563.47,0.00016925203993399329
HealthyFish,199.3118606237213,7.950833901667805,0.27270329968177187,0.002846981575914916,1003095375369.8287,0.002846981575914916
BacterialRedDisease,128.03372806745614,7.5867071734143465,0.31866216160861416,0.0006395480581896745,1808758587722.116,0.0006395480581896745
HealthyFish,318.8641577283155,9.342922685845373,0.3635951627500773,0.0021637309069149724,1113996309375.9717,0.0021637309069149724
BacterialDiseasesAeromoniasis,95.42938727905246,6.229644674133805,0.2911512591457001,0.0003319190519361506,3138846198922.4014,0.0003319190519361506
BacterialRedDisease,122.63996527993056,6.532209064418129,0.36485039723551566,0.0016194490817898497,740221000542.2643,0.0016194490817898497
BacterialGillDisease,90.11091822183646,5.833653667307335,0.39230037459233824,0.0017615162020577619,1053367093497.3956,0.0017615162020577619
HealthyFish,128.87922540167708,5.869432323191699,0.3410916233229931,0.0022851110757238415,1402845437423.5269,0.0022851110757238415
BacterialRedDisease,48.763900339841946,4.106939612700839,0.4234472288621156,0.0008978741797979544,1381785148099.6682,0.0008978741797979544
FungalDiseasesSaprolegniasis,57.11308822617645,4.1758943517887035,0.4201079174362806,0.0011963767495022123,999973946554.0028,0.0011963767495022123
BacterialRedDisease,175.5977799674234,6.859538699752659,0.4010869729541291,0.0014266028666176849,516374222282.9301,0.0014266028666176849
FungalDiseasesSaprolegniasis,41.09845619691241,4.5524831049662104,0.3195594001832173,0.0007080176600678082,2850283244784.5493,0.0007080176600678082
BacterialDiseasesAeromoniasis,147.26635253270507,7.044144088288178,0.39154012184106013,0.01117055107815963,204173160739.41675,0.01117055107815963
ParasiticDiseases,142.3985367970736,7.241738483476968,0.29485913047218243,0.00185021301284465,613938925081.6653,0.00185021301284465
FungalDiseasesSaprolegniasis,153.47913695827395,7.651001302002604,0.30077455734204595,0.0024462891011466192,723637174345.0414,0.0024462891011466192
FungalDiseasesSaprolegniasis,57.78324518892396,4.492127330129301,0.36216400878384297,0.0004619519890751628,1773593808355.1006,0.0004619519890751628
BacterialDiseasesAeromoniasis,405.2149525839888,9.334926119238403,0.38071916453532134,0.0029697590880762388,499718853340.3243,0.0029697590880762388
HealthyFish,221.66261135353614,7.239679060507952,0.3042250643746509,0.0006473660304870212,1543713471797.2341,0.0006473660304870212
BacterialRedDisease,144.8525637051274,8.147374294748591,0.24833416527228164,0.00034179062716114145,5457553563556.816,0.00034179062716114145
BacterialDiseasesAeromoniasis,198.25455971364795,9.625671137565606,0.20302777685943438,0.00018054662156802355,8187796543739.923,0.00018054662156802355
BacterialGillDisease,49.14221078244083,4.527881115646806,0.3580722004284358,0.00042151807323028995,3733519192624.682,0.00042151807323028995
BacterialGillDisease,181.33690867381736,7.498976997953997,0.3760197392260419,0.0028333353213299516,539816171349.79034,0.0028333353213299516
ParasiticDiseases,88.5423770847542,4.9538099076198145,0.42172510535207763,0.002879463505842506,131179716115.67639,0.002879463505842506
BacterialDiseasesAeromoniasis,125.39190412033219,5.988015041525065,0.4869544597748187,0.01500311017695236,37900498295.91723,0.01500311017695236
ParasiticDiseases,75.63388926777854,5.084320168640338,0.4515455618639926,0.002689046360174685,594002066519.7207,0.002689046360174685
BacterialRedDisease,129.86762973525947,6.813379626759253,0.34315694355087545,0.0013396124504444435,1193175247115.1514,0.0013396124504444435
HealthyFish,147.9760679521359,6.782441564883129,0.41195271045821896,0.03835878748699653,28125346599.264526,0.03835878748699653
BacterialRedDisease,454.3980574714955,15.463431800357942,0.14871571988677884,0.00015070400426512304,9872735766408.65,0.00015070400426512304
BacterialDiseasesAeromoniasis,125.47275094550189,6.943889887779776,0.31197496712034156,0.0004570188320735003,3383808760581.5176,0.0004570188320735003
FungalDiseasesSaprolegniasis,145.4163767620503,6.950652536749179,0.3521549947977385,0.0009883717145832461,1046139276741.9706,0.0009883717145832461
ParasiticDiseases,53.990513981027966,2.9305598611197223,0.7161287802500815,0.23971279500622117,11629619115.130222,0.23971279500622117
BacterialRedDisease,132.747039494079,5.403620807241615,0.5546641128729703,0.09337020707645481,32788302310.86421,0.09337020707645481
HealthyFish,583.1090711657182,15.935550684711133,0.16911522519705705,0.00012114444701794109,11170318969990.424,0.00012114444701794109
BacterialDiseasesAeromoniasis,94.77252154504309,4.670097340194681,0.5704809707606365,0.07395575371471906,7350908070.476205,0.07395575371471906
BacterialGillDisease,115.98041384302921,4.158137103098796,0.726475016789856,0.4265258039218868,828392568.7403675,0.4265258039218868
ParasiticDiseases,206.63184326368653,10.109430218860439,0.22153510090514372,0.00025420858083330654,6372154100813.766,0.00025420858083330654
BacterialRedDisease,54.01345402690806,4.14005828011656,0.4501601249612088,0.0022483453733724997,426673495756.8769,0.0022483453733724997
BacterialRedDisease,58.06917492811034,4.11345492569728,0.41663521773693085,0.0012202642171440937,814105439184.9232,0.0012202642171440937
BacterialRedDisease,305.06985863379515,8.371111423917634,0.29026143617639405,0.0006051650111514481,3448586173453.951,0.0006051650111514481
FungalDiseasesSaprolegniasis,108.50151900303801,5.452600905201812,0.5115111694433279,0.05082954985799611,48360007997.32974,0.05082954985799611
BacterialDiseasesAeromoniasis,231.98158596317194,8.176018352036705,0.4494862809821691,0.007830601438374432,126357273029.91554,0.007830601438374432
BacterialRedDisease,170.85814371628743,6.575299150598303,0.44367620582911843,0.0013909069916224026,917703249312.6201,0.0013909069916224026
BacterialRedDisease,153.65174530349066,7.781573563147127,0.2738303032115653,0.0003544912539635979,5016072526974.976,0.0003544912539635979
BacterialDiseasesAeromoniasis,104.58081716163433,6.755409510819023,0.29691770614525265,0.0007276913307624123,1266673438179.755,0.0007276913307624123
FungalDiseasesSaprolegniasis,41.0494140988282,2.924545849091699,0.5968136957669169,0.004964803407193769,86218701706.2335,0.004964803407193769
HealthyFish,193.49075991875966,7.5463411691367215,0.30172513899990794,0.0005883148504060299,712087092607.6643,0.0005883148504060299
BacterialDiseasesAeromoniasis,41.49323332461944,3.9551368416819157,0.4276713158467419,0.0009951764783227204,1279863389115.175,0.0009951764783227204
ParasiticDiseases,123.96689193378387,6.24465248930498,0.40745699693341947,0.0021589335757256677,461653253637.2156,0.0021589335757256677
